sale_id,store_id,region,product_name,category,quantity,unit_price,sale_date,customer_age_group
3283,Store_042,East,Cereal,Pantry,20,4.49,2023-04-12,36-45
3284,Store_024,North,Tuna,Seafood,19,9.99,2023-11-04,36-45
3285,Store_045,South,Apple,Produce,10,0.79,2023-07-15,36-45
3286,Store_028,Central,Orange,Produce,14,0.89,2023-02-20,36-45
3287,Store_034,Central,Orange,Produce,2,0.89,2023-05-16,56+
3288,Store_039,South,Bagel,Bakery,13,0.99,2024-10-09,26-35
3289,Store_033,West,Banana,Produce,1,0.29,2024-05-29,18-25
3290,Store_029,East,Juice,Beverages,7,3.49,2024-08-07,26-35
3291,Store_008,West,Tuna,Seafood,10,9.99,2024-02-07,36-45
3292,Store_043,North,Beef,Meat,5,12.99,2023-08-05,
3293,Store_016,West,Cheese,Dairy,18,5.99,2023-06-09,18-25
3294,Store_019,Central,Water,Beverages,6,0.99,2023-10-19,18-25
3295,Store_012,North,Salmon,Seafood,10,14.99,2023-04-23,
3296,Store_025,Central,Bagel,Bakery,3,0.99,2023-09-21,
3297,Store_035,North,Salmon,Seafood,16,14.99,2024-11-24,46-55
3298,Store_045,South,Apple,Produce,2,0.79,2023-05-22,46-55
3299,Store_014,North,Tuna,Seafood,14,9.99,2023-01-20,56+
3300,Store_017,West,Water,Beverages,20,0.99,2024-01-29,56+
3301,Store_040,South,Banana,Produce,6,0.29,2024-07-18,36-45
3302,Store_043,West,Bagel,Bakery,9,0.99,2024-01-13,26-35
3303,Store_024,East,Milk,Dairy,17,3.99,2023-01-17,26-35
3304,Store_027,West,Juice,Beverages,14,3.49,2024-11-07,36-45
3305,Store_025,Central,Pasta,Pantry,11,,2023-09-14,26-35
3306,Store_031,West,Juice,Beverages,5,,2023-10-07,18-25
3307,Store_045,West,Yogurt,Dairy,5,2.49,2023-07-25,56+
3308,Store_007,South,Cereal,Pantry,10,4.49,2023-07-09,18-25
3309,Store_025,Central,Apple,Produce,16,0.79,2024-12-23,56+
3310,Store_022,North,Bagel,Bakery,4,0.99,2024-07-16,46-55
3311,Store_003,East,Water,Beverages,1,0.99,2024-05-06,56+
3312,Store_009,North,Beef,Meat,3,12.99,2024-12-16,36-45
3313,Store_022,Central,Bagel,Bakery,9,0.99,2023-07-04,56+
3314,Store_017,South,Orange,Produce,17,0.89,2023-09-17,56+
3315,Store_045,South,Chicken,Meat,15,8.99,2024-11-26,18-25
3316,Store_045,West,Juice,Beverages,8,3.49,2024-05-05,46-55
3317,Store_018,North,Shrimp,Seafood,9,11.99,2024-06-19,56+
3318,Store_036,Central,Croissant,Bakery,12,1.99,2023-08-31,18-25
3319,Store_006,West,Juice,Beverages,19,,2023-11-12,46-55
3320,Store_009,West,Yogurt,Dairy,11,2.49,2023-09-11,46-55
3321,Store_007,West,Beef,Meat,3,12.99,2023-12-12,36-45
3322,Store_038,East,Juice,Beverages,14,,2023-10-01,18-25
3323,Store_004,South,Orange,Produce,16,0.89,2024-05-19,18-25
3324,Store_046,North,Cheese,Dairy,8,5.99,2023-09-21,56+
3325,Store_036,North,Cheese,Dairy,8,5.99,2023-11-18,26-35
3326,Store_020,North,Pork,Meat,9,7.99,2024-01-31,26-35
3327,Store_019,South,Apple,Produce,8,0.79,2023-02-12,36-45
3328,Store_017,South,Banana,Produce,16,0.29,2024-03-20,56+
3329,Store_027,South,Cereal,Pantry,8,4.49,2024-07-05,46-55
3330,Store_039,South,Pasta,Pantry,1,1.49,2024-11-12,26-35
3331,Store_034,North,Pasta,Pantry,13,1.49,2023-11-06,18-25
3332,Store_043,North,Juice,Beverages,11,3.49,2024-02-27,56+
3333,Store_006,East,Beef,Meat,3,12.99,2024-09-29,46-55
3334,Store_043,Central,Yogurt,Dairy,15,2.49,2023-04-22,36-45
3335,Store_008,South,Cheese,Dairy,6,5.99,2023-03-16,46-55
3336,Store_001,Central,Banana,Produce,8,0.29,2023-01-01,36-45
3337,Store_007,North,Cereal,Pantry,13,4.49,2023-03-27,26-35
3338,Store_025,East,Apple,Produce,1,0.79,2024-08-23,26-35
3339,Store_008,Central,Pork,Meat,14,7.99,2024-12-15,46-55
3340,Store_011,Central,Juice,Beverages,8,3.49,2024-06-02,46-55
3341,Store_036,South,Tuna,Seafood,12,9.99,2024-09-14,18-25
3342,Store_024,South,Pork,Meat,20,7.99,2023-11-06,36-45
3343,Store_047,North,Beef,Meat,5,12.99,2024-10-25,26-35
3344,Store_039,North,Cheese,Dairy,7,5.99,2023-06-23,18-25
3345,Store_026,East,Bread,Bakery,16,2.99,2023-03-30,36-45
3346,Store_025,South,Apple,Produce,2,0.79,2023-12-05,26-35
3347,Store_045,North,Cereal,Pantry,12,4.49,2024-10-26,26-35
3348,Store_018,West,Pasta,Pantry,6,1.49,2023-12-14,56+
3349,Store_045,Central,Croissant,Bakery,10,1.99,2024-04-20,26-35
3350,Store_033,Central,Rice,Pantry,1,2.99,2024-10-27,36-45
3351,Store_014,East,Chicken,Meat,7,8.99,2023-03-26,36-45
3352,Store_017,Central,Water,Beverages,6,0.99,2024-08-29,18-25
3353,Store_016,West,Pork,Meat,5,7.99,2023-09-02,18-25
3354,Store_031,East,Juice,Beverages,4,,2023-06-10,26-35
3355,Store_024,Central,Bagel,Bakery,17,0.99,2024-12-13,56+
3356,Store_037,East,Tuna,Seafood,9,9.99,2023-01-20,26-35
3357,Store_025,South,Yogurt,Dairy,1,2.49,2023-12-14,26-35
3358,Store_004,East,Apple,Produce,11,0.79,2024-10-25,26-35
3359,Store_047,East,Soda,Beverages,6,1.99,2023-03-02,36-45
3360,Store_003,East,Tuna,Seafood,1,9.99,2024-12-20,18-25
3361,Store_012,East,Beef,Meat,11,12.99,2023-06-20,18-25
3362,Store_021,West,Juice,Beverages,3,3.49,2024-06-24,18-25
3363,Store_034,South,Orange,Produce,10,0.89,2023-01-26,18-25
3364,Store_006,Central,Croissant,Bakery,5,1.99,2024-05-27,56+
3365,Store_020,North,Soda,Beverages,13,1.99,2024-03-24,46-55
3366,Store_048,Central,Orange,Produce,16,0.89,2024-08-07,18-25
3367,Store_014,North,Bagel,Bakery,5,0.99,2023-06-23,46-55
3368,Store_006,South,Soda,Beverages,18,1.99,2023-10-31,18-25
3369,Store_018,Central,Tuna,Seafood,19,9.99,2023-02-23,18-25
3370,Store_001,Central,Cheese,Dairy,7,5.99,2023-03-21,
3371,Store_049,North,Pasta,Pantry,9,1.49,2023-11-18,36-45
3372,Store_028,South,Salmon,Seafood,14,14.99,2024-01-29,36-45
3373,Store_023,North,Shrimp,Seafood,12,11.99,2024-01-27,46-55
3374,Store_041,Central,Beef,Meat,9,12.99,2023-06-09,26-35
3375,Store_017,North,Milk,Dairy,13,3.99,2023-07-31,26-35
3376,Store_005,West,Chicken,Meat,9,8.99,2023-09-16,46-55
3377,Store_015,East,Pork,Meat,17,7.99,2024-03-10,18-25
3378,Store_039,West,Rice,Pantry,8,2.99,2023-05-09,56+
3379,Store_041,West,Rice,Pantry,12,2.99,2023-01-19,46-55
3380,Store_006,West,Soda,Beverages,5,1.99,2023-10-27,56+
3381,Store_025,East,Pork,Meat,13,7.99,2024-03-02,56+
3382,Store_005,East,Pork,Meat,7,7.99,2024-06-05,46-55
3383,Store_007,South,Tuna,Seafood,19,9.99,2024-10-15,26-35
3384,Store_017,West,Pasta,Pantry,9,1.49,2024-11-18,26-35
3385,Store_013,North,Tuna,Seafood,3,9.99,2023-08-06,36-45
3386,Store_042,Central,Banana,Produce,4,0.29,2023-08-12,46-55
3387,Store_038,East,Milk,Dairy,11,3.99,2023-01-05,46-55
3388,Store_003,Central,Croissant,Bakery,12,1.99,2023-03-16,18-25
3389,Store_048,North,Pork,Meat,4,7.99,2024-03-19,46-55
3390,Store_022,North,Rice,Pantry,16,2.99,2024-03-14,56+
3391,Store_037,North,Cheese,Dairy,13,5.99,2024-12-15,56+
3392,Store_027,North,Croissant,Bakery,3,1.99,2023-08-11,36-45
3393,Store_042,South,Croissant,Bakery,16,1.99,2023-05-23,18-25
3394,Store_023,North,Soda,Beverages,6,1.99,2024-03-01,26-35
3395,Store_048,South,Tuna,Seafood,16,9.99,2024-05-20,46-55
3396,Store_026,East,Bread,Bakery,10,2.99,2024-03-09,18-25
3397,Store_029,West,Pasta,Pantry,3,1.49,2024-08-31,46-55
3398,Store_029,North,Cheese,Dairy,15,5.99,2024-11-28,36-45
3399,Store_031,South,Bread,Bakery,9,2.99,2024-04-13,56+
3400,Store_031,West,Soda,Beverages,1,1.99,2023-07-12,18-25
3401,Store_039,Central,Shrimp,Seafood,3,11.99,2024-12-02,36-45
3402,Store_020,West,Tuna,Seafood,7,9.99,2024-09-11,18-25
3403,Store_039,West,Bagel,Bakery,4,0.99,2024-09-24,36-45
3404,Store_025,Central,Shrimp,Seafood,3,11.99,2023-07-21,56+
3405,Store_005,Central,Orange,Produce,8,0.89,2024-11-29,46-55
3406,Store_004,Central,Soda,Beverages,20,1.99,2023-08-27,46-55
3407,Store_036,North,Beef,Meat,6,12.99,2024-06-19,56+
3408,Store_016,East,Apple,Produce,1,0.79,2023-07-30,46-55
3409,Store_014,Central,Yogurt,Dairy,16,2.49,2024-07-26,46-55
3410,Store_049,East,Cereal,Pantry,12,4.49,2023-05-27,46-55
3411,Store_032,South,Juice,Beverages,9,3.49,2024-07-14,26-35
3412,Store_037,Central,Cheese,Dairy,7,5.99,2023-05-21,56+
3413,Store_015,East,Bagel,Bakery,2,0.99,2024-08-13,46-55
3414,Store_028,North,Cheese,Dairy,6,5.99,2024-02-25,46-55
3415,Store_048,West,Rice,Pantry,13,2.99,2023-04-21,26-35
3416,Store_022,Central,Bagel,Bakery,20,0.99,2023-12-03,36-45
3417,Store_023,East,Tuna,Seafood,16,9.99,2024-05-11,56+
3418,Store_004,Central,Shrimp,Seafood,18,11.99,2023-03-21,56+
3419,Store_020,Central,Salmon,Seafood,11,14.99,2024-01-30,18-25
3420,Store_050,West,Pork,Meat,13,7.99,2024-01-04,26-35
3421,Store_022,West,Shrimp,Seafood,19,11.99,2023-12-23,18-25
3422,Store_016,North,Pork,Meat,8,7.99,2023-07-01,18-25
3423,Store_047,Central,Soda,Beverages,12,1.99,2023-09-07,26-35
3424,Store_010,Central,Banana,Produce,8,0.29,2024-10-24,26-35
3425,Store_048,West,Shrimp,Seafood,10,11.99,2024-10-01,36-45
3426,Store_043,South,Cheese,Dairy,2,5.99,2023-07-04,46-55
3427,Store_014,East,Juice,Beverages,10,3.49,2023-11-04,18-25
3428,Store_037,West,Cheese,Dairy,14,5.99,2023-08-04,56+
3429,Store_035,West,Rice,Pantry,2,2.99,2024-11-12,26-35
3430,Store_043,Central,Water,Beverages,10,0.99,2023-05-17,
3431,Store_042,East,Milk,Dairy,18,3.99,2024-06-05,46-55
3432,Store_017,North,Beef,Meat,8,12.99,2023-05-24,26-35
3433,Store_032,North,Yogurt,Dairy,16,2.49,2024-04-19,46-55
3434,Store_009,West,Shrimp,Seafood,14,,2024-04-08,18-25
3435,Store_018,North,Tuna,Seafood,4,9.99,2023-09-07,36-45
3436,Store_045,East,Pasta,Pantry,12,1.49,2023-02-05,36-45
3437,Store_034,South,Bread,Bakery,8,2.99,2024-02-05,36-45
3438,Store_044,West,Croissant,Bakery,1,1.99,2024-10-28,
3439,Store_040,West,Shrimp,Seafood,20,11.99,2023-08-28,46-55
3440,Store_026,West,Croissant,Bakery,6,1.99,2023-06-30,26-35
3441,Store_023,East,Water,Beverages,5,0.99,2023-10-11,26-35
3442,Store_014,North,Tuna,Seafood,11,9.99,2023-10-07,18-25
3443,Store_049,East,Bread,Bakery,12,2.99,2023-11-04,26-35
3444,Store_050,North,Tuna,Seafood,5,9.99,2023-10-25,56+
3445,Store_026,South,Cereal,Pantry,1,4.49,2024-12-24,26-35
3446,Store_030,West,Juice,Beverages,16,3.49,2024-03-06,18-25
3447,Store_033,West,Bagel,Bakery,15,0.99,2024-04-11,46-55
3448,Store_042,North,Rice,Pantry,18,2.99,2024-08-25,18-25
3449,Store_044,East,Bread,Bakery,10,2.99,2023-03-23,
3450,Store_046,West,Cheese,Dairy,3,5.99,2024-08-02,36-45
3451,Store_027,Central,Bread,Bakery,16,2.99,2023-12-02,46-55
3452,Store_022,East,Chicken,Meat,6,8.99,2024-05-08,56+
3453,Store_039,South,Croissant,Bakery,19,1.99,2024-01-31,56+
3454,Store_027,West,Pork,Meat,14,7.99,2023-08-26,
3455,Store_030,North,Rice,Pantry,20,2.99,2024-05-29,18-25
3456,Store_014,North,Water,Beverages,2,0.99,2023-12-23,36-45
3457,Store_049,East,Pork,Meat,14,7.99,2023-12-07,56+
3458,Store_040,East,Orange,Produce,5,0.89,2024-04-12,46-55
3459,Store_039,South,Bread,Bakery,20,2.99,2023-08-05,46-55
3460,Store_041,Central,Water,Beverages,17,0.99,2024-09-24,26-35
3461,Store_019,North,Bread,Bakery,17,2.99,2023-06-03,56+
3462,Store_041,East,Water,Beverages,13,0.99,2024-02-04,56+
3463,Store_035,West,Rice,Pantry,2,2.99,2023-06-10,18-25
3464,Store_017,North,Tuna,Seafood,9,9.99,2023-07-26,56+
3465,Store_012,East,Tuna,Seafood,1,9.99,2024-07-18,46-55
3466,Store_009,West,Pork,Meat,3,7.99,2023-04-07,56+
3467,Store_018,West,Croissant,Bakery,15,1.99,2024-08-14,56+
3468,Store_045,East,Yogurt,Dairy,19,2.49,2024-05-21,
3469,Store_049,West,Soda,Beverages,4,1.99,2024-08-11,46-55
3470,Store_021,North,Bread,Bakery,12,2.99,2024-08-25,36-45
3471,Store_049,Central,Bread,Bakery,1,2.99,2023-01-04,36-45
3472,Store_050,West,Pasta,Pantry,16,1.49,2023-04-12,56+
3473,Store_047,Central,Bagel,Bakery,10,0.99,2024-10-24,46-55
3474,Store_015,South,Pasta,Pantry,11,1.49,2024-09-30,26-35
3475,Store_036,North,Juice,Beverages,17,3.49,2024-03-05,56+
3476,Store_036,West,Banana,Produce,8,0.29,2024-11-15,18-25
3477,Store_031,South,Rice,Pantry,16,2.99,2023-12-11,46-55
3478,Store_020,West,Pork,Meat,16,7.99,2024-09-08,18-25
3479,Store_001,West,Chicken,Meat,2,8.99,2023-08-21,18-25
3480,Store_045,West,Tuna,Seafood,18,9.99,2023-03-17,56+
3481,Store_017,Central,Orange,Produce,16,0.89,2024-03-26,18-25
3482,Store_031,North,Rice,Pantry,15,2.99,2024-02-19,46-55
3483,Store_028,South,Rice,Pantry,2,2.99,2023-08-06,
3484,Store_025,East,Chicken,Meat,16,8.99,2023-05-30,26-35
3485,Store_039,West,Juice,Beverages,4,3.49,2024-04-13,26-35
3486,Store_009,Central,Banana,Produce,14,0.29,2023-06-28,36-45
3487,Store_038,North,Cereal,Pantry,9,4.49,2023-07-01,56+
3488,Store_047,South,Pork,Meat,6,7.99,2024-11-10,46-55
3489,Store_025,North,Rice,Pantry,18,2.99,2024-10-03,36-45
3490,Store_004,South,Rice,Pantry,19,2.99,2023-11-15,36-45
3491,Store_011,North,Croissant,Bakery,6,1.99,2024-05-10,18-25
3492,Store_018,North,Milk,Dairy,1,3.99,2024-06-09,26-35
3493,Store_038,Central,Bagel,Bakery,8,0.99,2023-09-26,36-45
3494,Store_016,West,Cereal,Pantry,17,4.49,2023-09-01,
3495,Store_047,North,Cereal,Pantry,1,4.49,2024-10-05,46-55
3496,Store_047,North,Orange,Produce,3,0.89,2023-05-10,18-25
3497,Store_021,South,Tuna,Seafood,7,9.99,2024-09-15,46-55
3498,Store_008,East,Rice,Pantry,7,2.99,2024-09-21,56+
3499,Store_019,North,Bread,Bakery,9,2.99,2024-01-13,46-55
3500,Store_048,South,Apple,Produce,8,0.79,2024-06-08,26-35
3501,Store_007,South,Apple,Produce,15,0.79,2023-10-14,
3502,Store_015,Central,Yogurt,Dairy,18,2.49,2023-11-04,46-55
3503,Store_012,North,Water,Beverages,7,0.99,2024-07-03,36-45
3504,Store_045,Central,Pork,Meat,20,7.99,2024-07-21,56+
3505,Store_001,East,Pasta,Pantry,16,1.49,2023-11-28,
3506,Store_023,South,Apple,Produce,7,0.79,2024-08-17,56+
3507,Store_038,West,Chicken,Meat,14,8.99,2024-06-30,46-55
3508,Store_019,East,Banana,Produce,8,0.29,2024-02-27,18-25
3509,Store_012,Central,Beef,Meat,15,12.99,2023-09-03,36-45
3510,Store_039,West,Orange,Produce,5,0.89,2023-03-20,36-45
3511,Store_001,South,Chicken,Meat,20,8.99,2024-05-08,26-35
3512,Store_007,East,Pork,Meat,1,7.99,2024-06-06,26-35
3513,Store_008,South,Chicken,Meat,5,8.99,2024-11-01,36-45
3514,Store_028,East,Salmon,Seafood,9,14.99,2024-10-29,36-45
3515,Store_008,West,Bagel,Bakery,19,0.99,2023-07-10,18-25
3516,Store_044,West,Pasta,Pantry,20,1.49,2024-09-03,36-45
3517,Store_006,East,Cheese,Dairy,16,5.99,2023-05-29,
3518,Store_034,Central,Banana,Produce,16,0.29,2024-12-28,36-45
3519,Store_038,West,Orange,Produce,10,0.89,2023-07-05,56+
3520,Store_018,North,Water,Beverages,12,0.99,2023-10-02,46-55
3521,Store_029,North,Milk,Dairy,6,3.99,2023-12-11,56+
3522,Store_002,Central,Pasta,Pantry,2,1.49,2024-07-01,36-45
3523,Store_019,West,Croissant,Bakery,8,1.99,2024-11-20,36-45
3524,Store_003,West,Chicken,Meat,20,8.99,2024-08-14,18-25
3525,Store_030,Central,Milk,Dairy,6,3.99,2024-09-06,26-35
3526,Store_002,Central,Croissant,Bakery,10,1.99,2023-03-13,18-25
3527,Store_048,South,Bagel,Bakery,6,0.99,2023-09-23,56+
3528,Store_017,North,Salmon,Seafood,19,14.99,2024-09-30,18-25
3529,Store_040,West,Cereal,Pantry,6,4.49,2023-05-18,26-35
3530,Store_015,South,Bread,Bakery,20,2.99,2023-04-13,56+
3531,Store_017,Central,Shrimp,Seafood,20,11.99,2024-06-30,46-55
3532,Store_027,North,Rice,Pantry,14,2.99,2024-04-25,18-25
3533,Store_023,Central,Water,Beverages,7,0.99,2024-01-11,36-45
3534,Store_008,West,Bread,Bakery,4,2.99,2023-08-02,36-45
3535,Store_003,West,Beef,Meat,6,12.99,2024-08-19,18-25
3536,Store_049,South,Orange,Produce,15,0.89,2023-04-13,18-25
3537,Store_034,East,Juice,Beverages,11,3.49,2024-10-16,46-55
3538,Store_050,East,Banana,Produce,20,0.29,2024-08-18,36-45
3539,Store_042,North,Juice,Beverages,6,3.49,2024-06-04,
3540,Store_007,Central,Yogurt,Dairy,3,2.49,2023-01-24,26-35
3541,Store_032,Central,Croissant,Bakery,17,1.99,2024-08-04,26-35
3542,Store_042,North,Tuna,Seafood,19,9.99,2024-08-08,56+
3543,Store_046,Central,Pork,Meat,12,7.99,2023-01-14,46-55
3544,Store_025,South,Salmon,Seafood,12,14.99,2024-05-14,26-35
3545,Store_035,Central,Yogurt,Dairy,18,2.49,2023-11-05,36-45
3546,Store_031,West,Soda,Beverages,6,1.99,2024-07-08,26-35
3547,Store_008,South,Tuna,Seafood,17,9.99,2024-07-01,26-35
3548,Store_027,Central,Yogurt,Dairy,8,2.49,2024-10-27,56+
3549,Store_007,West,Beef,Meat,9,12.99,2024-07-29,46-55
3550,Store_029,North,Cheese,Dairy,7,5.99,2024-01-02,26-35
3551,Store_018,Central,Milk,Dairy,5,3.99,2024-10-01,36-45
3552,Store_003,North,Bagel,Bakery,16,0.99,2024-03-26,46-55
3553,Store_047,North,Cereal,Pantry,6,4.49,2023-01-12,26-35
3554,Store_043,South,Apple,Produce,7,0.79,2023-09-25,18-25
3555,Store_044,East,Shrimp,Seafood,13,11.99,2024-07-10,18-25
3556,Store_036,Central,Croissant,Bakery,20,1.99,2024-12-23,46-55
3557,Store_029,Central,Orange,Produce,19,0.89,2024-09-28,36-45
3558,Store_048,South,Juice,Beverages,19,3.49,2023-01-08,56+
3559,Store_020,West,Rice,Pantry,18,2.99,2023-05-19,56+
3560,Store_013,West,Chicken,Meat,10,8.99,2024-09-09,36-45
3561,Store_014,West,Salmon,Seafood,6,,2023-05-04,46-55
3562,Store_048,North,Water,Beverages,15,0.99,2023-01-21,26-35
3563,Store_008,South,Pork,Meat,16,7.99,2024-12-31,26-35
3564,Store_015,South,Bread,Bakery,18,2.99,2023-11-08,36-45
3565,Store_013,South,Salmon,Seafood,1,14.99,2023-03-26,18-25
3566,Store_001,East,Apple,Produce,10,0.79,2023-11-12,
3567,Store_036,West,Chicken,Meat,14,8.99,2024-05-15,18-25
3568,Store_019,East,Pork,Meat,11,7.99,2023-05-15,26-35
3569,Store_021,Central,Yogurt,Dairy,19,2.49,2023-08-10,26-35
3570,Store_013,East,Bread,Bakery,18,2.99,2024-04-30,26-35
3571,Store_030,South,Cereal,Pantry,5,4.49,2023-05-10,36-45
3572,Store_033,East,Yogurt,Dairy,15,2.49,2023-01-01,18-25
3573,Store_044,South,Bread,Bakery,5,2.99,2024-02-19,36-45
3574,Store_012,West,Shrimp,Seafood,10,11.99,2023-04-27,18-25
3575,Store_018,North,Water,Beverages,7,0.99,2024-05-01,18-25
3576,Store_014,South,Beef,Meat,6,12.99,2023-10-02,26-35
3577,Store_002,South,Salmon,Seafood,18,14.99,2023-01-30,46-55
3578,Store_050,East,Cheese,Dairy,7,,2024-11-18,56+
3579,Store_012,North,Yogurt,Dairy,11,2.49,2024-06-01,
3580,Store_025,Central,Water,Beverages,7,0.99,2024-11-11,26-35
3581,Store_021,South,Yogurt,Dairy,8,2.49,2023-09-20,46-55
3582,Store_004,West,Juice,Beverages,17,3.49,2024-10-14,36-45
3583,Store_032,North,Cheese,Dairy,10,5.99,2023-05-13,56+
3584,Store_017,West,Rice,Pantry,15,2.99,2024-01-24,36-45
3585,Store_018,West,Pasta,Pantry,1,1.49,2023-04-04,46-55
3586,Store_035,Central,Beef,Meat,8,12.99,2023-08-09,46-55
3587,Store_045,South,Water,Beverages,5,0.99,2023-01-03,26-35
3588,Store_049,Central,Yogurt,Dairy,10,2.49,2024-05-23,18-25
3589,Store_007,Central,Chicken,Meat,15,8.99,2024-07-22,
3590,Store_004,Central,Juice,Beverages,18,3.49,2023-09-04,26-35
3591,Store_034,Central,Bread,Bakery,11,2.99,2024-09-15,46-55
3592,Store_014,South,Salmon,Seafood,19,14.99,2023-04-12,36-45
3593,Store_041,North,Soda,Beverages,3,1.99,2023-02-08,46-55
3594,Store_027,South,Banana,Produce,15,0.29,2024-09-16,46-55
3595,Store_017,Central,Chicken,Meat,13,8.99,2023-06-06,26-35
3596,Store_014,East,Bagel,Bakery,4,0.99,2023-06-26,46-55
3597,Store_048,Central,Soda,Beverages,14,1.99,2023-12-08,26-35
3598,Store_009,West,Bagel,Bakery,17,0.99,2024-01-16,56+
3599,Store_038,North,Pork,Meat,17,7.99,2023-09-10,56+
3600,Store_018,Central,Apple,Produce,8,0.79,2024-12-27,36-45
3601,Store_049,West,Yogurt,Dairy,9,2.49,2024-04-11,26-35
3602,Store_020,West,Rice,Pantry,1,2.99,2023-05-12,18-25
3603,Store_002,East,Cheese,Dairy,7,5.99,2023-09-29,18-25
3604,Store_039,North,Salmon,Seafood,10,14.99,2023-02-28,
3605,Store_040,East,Water,Beverages,5,0.99,2023-12-04,18-25
3606,Store_039,East,Banana,Produce,18,0.29,2024-10-15,56+
3607,Store_023,East,Cheese,Dairy,7,5.99,2024-10-01,46-55
3608,Store_035,North,Juice,Beverages,11,3.49,2023-11-25,18-25
3609,Store_036,South,Salmon,Seafood,7,14.99,2024-01-30,
3610,Store_035,North,Pork,Meat,7,7.99,2023-08-31,46-55
3611,Store_015,South,Bagel,Bakery,20,0.99,2023-11-20,46-55
3612,Store_014,North,Juice,Beverages,5,,2023-07-03,46-55
3613,Store_037,North,Soda,Beverages,14,1.99,2024-01-24,46-55
3614,Store_020,South,Tuna,Seafood,8,9.99,2024-05-29,56+
3615,Store_006,East,Salmon,Seafood,18,14.99,2024-04-30,26-35
3616,Store_004,North,Juice,Beverages,8,3.49,2023-08-18,46-55
3617,Store_044,South,Cereal,Pantry,17,4.49,2023-11-01,36-45
3618,Store_039,North,Cheese,Dairy,10,5.99,2023-01-04,36-45
3619,Store_005,North,Banana,Produce,16,0.29,2024-07-01,26-35
3620,Store_036,West,Bread,Bakery,16,2.99,2023-07-11,56+
3621,Store_040,East,Soda,Beverages,18,1.99,2023-05-08,
3622,Store_010,South,Shrimp,Seafood,19,11.99,2023-11-16,18-25
3623,Store_008,North,Milk,Dairy,6,3.99,2024-08-26,26-35
3624,Store_044,North,Bagel,Bakery,11,0.99,2024-12-14,
3625,Store_012,Central,Bread,Bakery,7,2.99,2023-02-28,18-25
3626,Store_020,North,Bread,Bakery,5,2.99,2024-01-01,36-45
3627,Store_041,East,Milk,Dairy,13,3.99,2023-10-08,18-25
3628,Store_045,North,Tuna,Seafood,12,9.99,2024-08-27,26-35
3629,Store_027,West,Pasta,Pantry,4,1.49,2023-03-11,18-25
3630,Store_025,East,Tuna,Seafood,9,9.99,2023-10-31,26-35
3631,Store_027,East,Juice,Beverages,17,3.49,2024-06-22,46-55
3632,Store_035,East,Orange,Produce,5,0.89,2024-03-28,56+
3633,Store_001,West,Salmon,Seafood,4,14.99,2024-05-21,46-55
3634,Store_013,South,Apple,Produce,14,0.79,2024-07-23,26-35
3635,Store_031,West,Cereal,Pantry,19,4.49,2023-04-13,18-25
3636,Store_007,North,Banana,Produce,10,0.29,2023-11-30,46-55
3637,Store_016,Central,Orange,Produce,6,0.89,2023-04-16,46-55
3638,Store_042,East,Pasta,Pantry,19,1.49,2024-10-11,36-45
3639,Store_022,North,Pasta,Pantry,3,1.49,2024-04-25,26-35
3640,Store_012,East,Milk,Dairy,6,3.99,2023-05-24,36-45
3641,Store_046,West,Cheese,Dairy,8,5.99,2024-11-07,36-45
3642,Store_039,North,Bagel,Bakery,11,0.99,2023-03-11,36-45
3643,Store_017,North,Juice,Beverages,6,3.49,2024-10-05,36-45
3644,Store_007,Central,Bagel,Bakery,16,0.99,2023-11-02,56+
3645,Store_013,North,Yogurt,Dairy,10,2.49,2023-05-27,18-25
3646,Store_043,South,Chicken,Meat,15,8.99,2024-07-11,18-25
3647,Store_003,East,Croissant,Bakery,15,1.99,2024-12-05,36-45
3648,Store_048,North,Yogurt,Dairy,8,2.49,2023-05-03,56+
3649,Store_013,West,Salmon,Seafood,3,14.99,2023-11-23,26-35
