track_id,track_name,artist,album,genre,duration_ms,popularity,danceability,energy,tempo,release_date,streams
TRK00859,Neon Love,Imagine Dragons,Album 22,Rock,143891,31,0.881,0.068,149.5,2017-03-27,27893665
TRK00860,Electric Echoes,Bad Bunny,Album 17,Rock,299910,64,0.87,0.275,107.6,2017-10-18,35627882
TRK00861,Electric Fire,Doja Cat,Album 13,Rock,284910,60,0.271,0.034,129.0,2020-04-04,43314015
TRK00862,Golden Memories,Olivia Rodrigo,Album 29,Country,290568,13,0.561,0.028,118.0,2023-11-28,41997286
TRK00863,Endless Hearts,Justin Bieber,Album 38,Indie,189515,51,0.633,0.552,183.2,2015-09-06,48998797
TRK00864,Neon Stars,SZA,Album 21,Indie,164445,73,0.265,0.113,153.1,2023-11-30,7947313
TRK00865,Midnight Fire,Doja Cat,Album 7,R&B,195490,13,0.854,0.278,140.1,2024-06-08,21228327
TRK00866,Neon Love,Maroon 5,Album 8,Pop,298091,33,0.154,0.286,90.9,2023-11-01,5996349
TRK00867,Wild Nights,Drake,Album 26,Electronic,148136,55,0.951,0.556,157.1,2015-10-25,42223398
TRK00868,Midnight Memories,Drake,Album 9,Electronic,305581,26,0.626,0.174,84.1,2018-07-09,16418365
TRK00869,Golden Memories,Harry Styles,Album 3,Latin,352003,53,0.244,0.479,71.8,2021-11-21,35341877
TRK00870,Electric Rain,Justin Bieber,Album 18,Country,272727,100,0.024,0.31,105.3,2017-05-06,20676041
TRK00871,Midnight Nights,Post Malone,Album 48,Electronic,273275,100,0.376,0.44,86.6,2022-10-10,552651
TRK00872,Endless Rain,The Weeknd,Album 43,Country,179464,50,0.992,0.913,178.9,2019-09-02,28965366
TRK00873,Lost Fire,SZA,Album 32,Country,294664,23,0.312,0.205,60.6,2019-07-11,16780560
TRK00874,Lost Shadows,Harry Styles,Album 21,Rock,175116,14,0.162,0.026,83.9,2023-12-31,14030000
TRK00875,Electric Dreams,Bad Bunny,Album 17,Electronic,173377,55,0.629,0.928,147.1,2016-04-18,18567409
TRK00876,Midnight Love,Coldplay,Album 36,Electronic,163900,58,0.452,0.5,82.5,2017-10-07,40193583
TRK00877,Midnight Rain,SZA,Album 23,R&B,314703,44,0.931,0.275,143.4,2020-08-20,38848928
TRK00878,Midnight Dreams,Ariana Grande,Album 42,Country,201750,39,0.774,0.758,118.2,2019-11-24,43680273
TRK00879,Golden Shadows,Olivia Rodrigo,Album 45,Latin,161559,37,0.066,0.78,141.1,2021-11-04,45993167
TRK00880,Electric Love,SZA,Album 17,Latin,343914,38,0.098,0.195,138.7,2021-02-02,10619874
TRK00881,Golden Echoes,Olivia Rodrigo,Album 41,Indie,211929,63,0.105,0.495,140.7,2021-06-10,45368645
TRK00882,Midnight Dreams,Bad Bunny,Album 5,Latin,128399,25,0.548,0.39,79.7,2018-10-12,6773765
TRK00883,Golden Rain,Drake,Album 40,Hip-Hop,164072,94,0.267,0.014,119.9,2016-06-05,4525522
TRK00884,Endless Stars,Maroon 5,Album 1,Electronic,144359,5,0.354,0.433,189.6,2019-05-14,7956520
TRK00885,Endless Dreams,Taylor Swift,Album 25,Latin,240005,40,0.903,0.209,86.9,2019-11-11,28640632
TRK00886,Electric Shadows,Olivia Rodrigo,Album 45,Pop,290155,56,0.539,0.377,167.7,2020-07-27,49415308
TRK00887,Golden Rain,Justin Bieber,Album 27,R&B,247708,21,0.708,0.163,153.7,2015-04-19,10403094
TRK00888,Midnight Stars,Billie Eilish,Album 25,R&B,239898,4,0.085,0.886,126.2,2020-09-27,31277006
TRK00889,Electric Hearts,Harry Styles,Album 13,Rock,210301,27,0.265,0.715,72.7,2018-12-20,1657852
TRK00890,Golden Shadows,Drake,Album 2,Hip-Hop,259920,2,0.75,0.839,60.7,2024-11-27,10041983
TRK00891,Endless Rain,BTS,Album 3,Latin,340889,18,0.92,0.719,130.3,2023-10-10,29988383
TRK00892,Bright Echoes,Taylor Swift,Album 16,Pop,295755,97,0.962,0.174,84.5,2015-01-22,20743762
TRK00893,Dark Love,Ed Sheeran,Album 29,Latin,141243,61,0.645,0.844,89.8,2015-08-03,10456856
TRK00894,Neon Stars,Ed Sheeran,Album 25,Latin,268135,98,0.176,0.826,115.9,2020-03-19,17258818
TRK00895,Endless Echoes,BTS,Album 2,Pop,155418,64,0.662,0.947,93.6,2020-01-02,48705716
TRK00896,Neon Dreams,Olivia Rodrigo,Album 8,Latin,229388,35,0.762,0.349,124.1,2016-06-03,24525168
TRK00897,Dark Dreams,Ed Sheeran,Album 44,R&B,207331,77,0.587,0.73,173.0,2024-01-19,45058197
TRK00898,Endless Nights,Bad Bunny,Album 22,R&B,183576,0,0.724,0.194,120.5,2018-04-26,39281429
TRK00899,Midnight Memories,Ariana Grande,Album 43,Latin,268350,11,0.417,0.208,155.5,2017-08-04,19951151
TRK00900,Dark Echoes,Maroon 5,Album 38,Electronic,292482,19,0.58,0.233,176.5,2018-12-15,2986345
TRK00901,Midnight Memories,Dua Lipa,Album 33,Country,155592,46,0.203,0.73,132.4,2016-05-19,25927190
TRK00902,Lost Rain,Billie Eilish,Album 46,Indie,180385,52,0.395,0.353,172.8,2020-12-29,20317492
TRK00903,Electric Nights,Olivia Rodrigo,Album 29,Rock,188024,38,0.35,0.316,130.4,2023-02-04,26234143
TRK00904,Midnight Nights,Doja Cat,Album 16,R&B,200329,92,0.58,0.591,152.9,2017-01-10,40793629
TRK00905,Lost Fire,Ed Sheeran,Album 5,Indie,134468,31,0.737,0.293,141.5,2017-08-29,12526702
TRK00906,Silent Memories,Post Malone,Album 20,Indie,230718,28,0.701,0.569,198.7,2015-09-23,37876444
TRK00907,Neon Hearts,Billie Eilish,Album 47,R&B,192315,75,0.333,0.712,98.7,2018-10-26,41298989
TRK00908,Bright Love,SZA,Album 48,Hip-Hop,359185,50,0.311,0.924,162.8,2022-01-02,31715232
TRK00909,Endless Echoes,Maroon 5,Album 10,Latin,296532,35,0.835,0.466,118.8,2015-03-09,39482001
TRK00910,Golden Nights,Billie Eilish,Album 44,Hip-Hop,183684,28,0.451,0.511,126.9,2023-04-20,8678543
TRK00911,Endless Memories,Travis Scott,Album 16,Electronic,226471,38,0.479,0.095,94.5,2016-02-13,6239403
TRK00912,Bright Shadows,The Weeknd,Album 29,Rock,298876,14,0.553,0.474,170.1,2024-03-02,27052376
TRK00913,Dark Memories,BTS,Album 25,R&B,313946,53,0.665,0.638,165.7,2015-09-17,29301255
TRK00914,Dark Hearts,The Weeknd,Album 34,Latin,228814,85,0.412,0.41,196.8,2019-05-17,35321420
TRK00915,Bright Rain,SZA,Album 30,Indie,248112,45,0.228,0.768,166.4,2020-09-04,20119522
TRK00916,Dark Love,Kendrick Lamar,Album 7,Latin,134741,96,0.723,0.091,189.5,2023-04-07,12593190
TRK00917,Endless Nights,Maroon 5,Album 30,Rock,144346,39,0.77,0.995,116.2,2022-05-24,44920724
TRK00918,Wild Shadows,SZA,Album 11,Rock,150792,37,0.311,0.688,67.5,2015-05-10,18755807
TRK00919,Neon Rain,BTS,Album 32,Pop,237353,18,0.48,0.068,93.1,2024-07-07,23010646
TRK00920,Endless Nights,Travis Scott,Album 43,Rock,291277,18,0.078,0.499,95.1,2018-01-04,41127562
TRK00921,Neon Rain,Imagine Dragons,Album 27,Indie,299944,97,0.564,0.998,195.2,2016-04-09,49757105
TRK00922,Bright Rain,Post Malone,Album 24,Country,340892,47,0.971,0.447,106.7,2019-05-26,38227639
TRK00923,Golden Rain,BTS,Album 14,Hip-Hop,263340,7,0.355,0.092,193.7,2018-02-11,22411742
TRK00924,Lost Shadows,Billie Eilish,Album 13,Rock,300717,42,0.869,0.006,83.4,2017-09-01,14284411
TRK00925,Midnight Hearts,Doja Cat,Album 38,Rock,317513,58,0.487,0.744,132.8,2018-01-31,42432668
TRK00926,Dark Nights,Travis Scott,Album 16,Hip-Hop,235760,42,0.056,0.66,134.5,2023-03-11,42814541
TRK00927,Midnight Rain,Olivia Rodrigo,Album 43,Rock,241268,31,0.828,0.839,104.8,2023-05-26,13078569
TRK00928,Electric Dreams,Billie Eilish,Album 24,Latin,127806,98,0.697,0.094,106.2,2015-05-26,9573550
TRK00929,Neon Echoes,Coldplay,Album 6,Electronic,251561,33,0.683,0.068,110.5,2021-03-23,15616629
TRK00930,Lost Fire,Taylor Swift,Album 16,Hip-Hop,125336,33,0.211,0.519,124.5,2019-08-20,43433811
TRK00931,Endless Love,Harry Styles,Album 7,Latin,265163,59,0.397,0.914,60.6,2015-08-11,978141
TRK00932,Midnight Dreams,Post Malone,Album 4,R&B,300218,53,0.386,0.324,69.0,2018-05-22,17531945
TRK00933,Endless Love,Post Malone,Album 50,R&B,333637,40,0.328,0.361,93.1,2015-07-11,43737749
TRK00934,Dark Hearts,Maroon 5,Album 48,R&B,155668,27,0.105,0.369,171.6,2017-03-15,21203474
TRK00935,Dark Love,Dua Lipa,Album 6,R&B,231226,33,0.343,0.687,116.8,2015-09-27,11255089
TRK00936,Neon Echoes,BTS,Album 35,Latin,322832,81,0.944,0.949,159.6,2019-03-03,9482368
TRK00937,Lost Memories,Dua Lipa,Album 4,Rock,249549,87,0.199,0.872,151.6,2015-07-13,32737393
TRK00938,Electric Shadows,Kendrick Lamar,Album 42,R&B,286384,59,0.167,0.558,136.2,2023-03-21,5029293
TRK00939,Midnight Shadows,Ed Sheeran,Album 17,Hip-Hop,170089,30,0.922,0.968,120.0,2020-07-14,29111137
TRK00940,Wild Dreams,Maroon 5,Album 49,Indie,213466,4,0.94,0.523,67.9,2021-07-02,16546117
TRK00941,Wild Rain,Olivia Rodrigo,Album 7,Hip-Hop,325066,9,0.089,0.303,140.6,2019-03-02,43132093
TRK00942,Endless Fire,The Weeknd,Album 39,Country,295079,26,0.911,0.031,146.3,2020-11-09,23369344
TRK00943,Golden Nights,Coldplay,Album 41,Electronic,338738,4,0.74,0.529,97.1,2018-05-17,39206705
TRK00944,Silent Fire,SZA,Album 23,Indie,302671,37,0.615,0.321,123.5,2020-07-18,21615112
TRK00945,Bright Memories,Bad Bunny,Album 45,Indie,192067,23,0.08,0.768,192.2,2017-08-30,31593312
TRK00946,Lost Hearts,Doja Cat,Album 5,Hip-Hop,355906,89,0.616,0.417,102.9,2016-12-11,42066934
TRK00947,Neon Fire,Travis Scott,Album 16,Country,277036,53,0.555,0.881,86.1,2022-01-09,47392498
TRK00948,Electric Nights,Ed Sheeran,Album 17,Indie,177605,46,0.24,0.716,95.5,2015-07-22,21144522
TRK00949,Wild Dreams,Post Malone,Album 38,Rock,144986,94,0.167,0.186,163.4,2016-03-11,3825696
TRK00950,Wild Memories,Ariana Grande,Album 5,Rock,258447,50,0.395,0.235,188.5,2016-10-24,20862453
TRK00951,Golden Hearts,Ed Sheeran,Album 13,Indie,233487,18,0.167,0.673,182.5,2024-02-26,37866373
TRK00952,Electric Love,Taylor Swift,Album 24,Rock,294257,97,0.309,0.111,179.5,2018-04-12,44167318
TRK00953,Midnight Rain,SZA,Album 27,Rock,254099,93,0.189,0.151,174.9,2024-06-14,5453598
TRK00954,Dark Memories,Doja Cat,Album 35,Country,332453,64,0.486,0.317,145.9,2021-03-21,15227528
TRK00955,Wild Dreams,Billie Eilish,Album 39,R&B,297092,14,0.004,0.065,73.2,2016-04-15,6277787
TRK00956,Endless Nights,The Weeknd,Album 21,Latin,359347,76,0.622,0.278,146.5,2019-05-25,34694412
TRK00957,Lost Shadows,Maroon 5,Album 27,R&B,266653,46,0.426,0.521,162.4,2018-10-01,6834803
TRK00958,Bright Love,BTS,Album 27,Electronic,174969,3,0.815,0.91,100.1,2017-11-10,13807463
TRK00959,Lost Rain,Olivia Rodrigo,Album 46,Country,177129,60,0.333,0.843,91.8,2021-08-04,10545813
TRK00960,Endless Fire,Olivia Rodrigo,Album 7,Rock,356432,37,0.679,0.543,131.1,2023-07-01,43343637
TRK00961,Silent Nights,Post Malone,Album 32,Country,317794,21,0.779,0.181,165.4,2020-03-19,28139994
TRK00962,Electric Fire,Justin Bieber,Album 40,Latin,260283,20,0.739,0.07,181.7,2022-12-26,22487649
TRK00963,Electric Memories,Ariana Grande,Album 1,Rock,121453,55,0.056,0.211,103.4,2020-05-04,2116970
TRK00964,Midnight Echoes,Coldplay,Album 44,Rock,334899,70,0.979,0.106,89.5,2017-06-27,4960979
TRK00965,Golden Hearts,Travis Scott,Album 10,Pop,180110,72,0.986,0.611,142.4,2024-07-21,25006729
TRK00966,Lost Dreams,Coldplay,Album 33,Latin,294629,8,0.26,0.682,140.9,2019-10-13,4969451
TRK00967,Neon Love,Justin Bieber,Album 13,Latin,325675,94,0.759,0.394,89.6,2016-02-11,37665239
TRK00968,Dark Memories,Bad Bunny,Album 34,Indie,200796,2,0.997,0.739,159.8,2016-01-18,38106116
TRK00969,Midnight Hearts,Drake,Album 26,Country,133428,72,0.149,0.23,115.8,2021-04-11,46500482
TRK00970,Endless Shadows,Taylor Swift,Album 39,Country,169368,24,0.848,0.345,93.7,2020-09-22,42396764
TRK00971,Endless Memories,Taylor Swift,Album 13,Latin,345446,82,0.115,0.098,157.1,2019-12-19,46286717
TRK00972,Electric Echoes,Bad Bunny,Album 20,Electronic,209777,39,0.501,0.626,114.2,2017-01-01,21934113
TRK00973,Silent Memories,Coldplay,Album 36,Hip-Hop,315365,68,0.113,0.122,197.3,2021-02-08,1020983
TRK00974,Electric Dreams,Bad Bunny,Album 16,Rock,247577,7,0.379,0.737,72.8,2015-05-08,7073470
TRK00975,Electric Hearts,Olivia Rodrigo,Album 27,Latin,149524,90,0.102,0.003,66.7,2019-07-14,23949907
TRK00976,Lost Stars,Bad Bunny,Album 30,Hip-Hop,259542,43,0.478,0.438,101.6,2016-12-26,7512516
TRK00977,Golden Shadows,SZA,Album 8,Latin,132213,49,0.272,0.985,156.7,2024-06-30,12260480
TRK00978,Golden Shadows,Taylor Swift,Album 18,Electronic,238567,43,0.235,0.76,128.5,2024-02-21,42596504
TRK00979,Neon Love,The Weeknd,Album 44,Indie,312856,58,0.937,0.537,149.3,2022-08-09,24716892
TRK00980,Neon Shadows,Olivia Rodrigo,Album 1,Country,176756,23,0.907,0.594,144.8,2019-05-22,24065423
TRK00981,Dark Love,The Weeknd,Album 4,R&B,319709,94,0.283,0.715,75.5,2017-08-24,22251019
TRK00982,Golden Love,Ariana Grande,Album 46,Rock,238862,31,0.178,0.273,174.2,2024-12-10,30060713
TRK00983,Lost Stars,Bad Bunny,Album 43,Indie,311114,98,0.387,0.292,135.7,2017-09-10,31502646
TRK00984,Golden Shadows,Kendrick Lamar,Album 49,Hip-Hop,201312,42,0.065,0.332,111.6,2017-04-14,4228046
TRK00985,Midnight Hearts,SZA,Album 14,Indie,203564,28,0.479,0.792,78.9,2019-10-13,45099814
TRK00986,Bright Shadows,Harry Styles,Album 7,Hip-Hop,159480,97,0.108,0.587,187.8,2021-06-04,24893833
TRK00987,Electric Hearts,The Weeknd,Album 26,R&B,243889,62,0.953,0.033,86.7,2019-10-15,20259791
TRK00988,Lost Love,Coldplay,Album 48,Electronic,164025,8,0.98,0.079,71.2,2016-02-28,18830383
TRK00989,Endless Love,Maroon 5,Album 7,R&B,189025,79,0.436,0.666,166.5,2023-12-12,23376993
TRK00990,Wild Love,SZA,Album 43,Indie,275542,29,0.018,0.919,174.0,2019-11-23,39586431
TRK00991,Golden Fire,Ariana Grande,Album 19,R&B,346487,33,0.926,0.745,185.9,2022-02-16,2174421
TRK00992,Electric Fire,Coldplay,Album 15,Rock,317805,87,0.265,0.595,151.6,2024-10-17,38019940
TRK00993,Endless Love,Justin Bieber,Album 17,Latin,186071,97,0.313,0.493,63.6,2021-01-21,14955713
TRK00994,Golden Love,Travis Scott,Album 15,Indie,339247,12,0.753,0.844,131.1,2022-05-27,8126502
TRK00995,Dark Shadows,Doja Cat,Album 46,R&B,359893,53,0.073,0.353,113.4,2023-02-05,21275384
TRK00996,Bright Echoes,Dua Lipa,Album 47,Electronic,225626,61,0.2,0.965,164.1,2021-09-30,20631156
TRK00997,Dark Shadows,Post Malone,Album 46,Country,250420,38,0.972,0.264,116.7,2024-11-12,49878131
TRK00998,Wild Stars,Imagine Dragons,Album 20,Pop,322363,1,0.246,0.725,170.0,2017-11-25,27727622
TRK00999,Electric Rain,Doja Cat,Album 37,R&B,230763,77,0.201,0.8,74.0,2016-02-27,17871402
TRK01000,Endless Love,The Weeknd,Album 33,Electronic,267789,82,0.873,0.158,86.1,2017-06-04,19043929
TRK01001,Wild Stars,SZA,Album 14,Latin,177122,80,0.028,0.161,94.0,2019-05-17,41607119
TRK01002,Electric Love,SZA,Album 34,Rock,320674,8,0.875,0.023,159.7,2017-07-20,42333233
TRK01003,Silent Dreams,Maroon 5,Album 26,Country,248797,27,0.055,0.996,131.4,2015-12-06,5724692
TRK01004,Bright Love,Post Malone,Album 35,Country,247332,16,0.607,0.803,123.6,2015-11-10,21264883
TRK01005,Endless Love,The Weeknd,Album 19,Country,202547,62,0.585,0.942,164.4,2017-04-03,10140448
TRK01006,Silent Hearts,Bad Bunny,Album 29,Rock,283125,61,0.294,0.747,199.8,2024-04-02,24734820
TRK01007,Electric Rain,SZA,Album 20,Indie,347556,89,0.72,0.481,96.0,2022-05-19,15097648
TRK01008,Neon Memories,SZA,Album 27,Electronic,184534,52,0.191,0.364,194.1,2022-05-15,306998
TRK01009,Midnight Nights,Maroon 5,Album 37,Latin,188474,45,0.817,0.299,183.3,2018-12-11,35331146
TRK01010,Lost Fire,Olivia Rodrigo,Album 27,Indie,270244,64,0.037,0.21,160.6,2022-04-08,2080890
TRK01011,Lost Rain,Ed Sheeran,Album 27,Country,164400,100,0.461,0.425,175.1,2019-06-24,19022665
TRK01012,Midnight Fire,Post Malone,Album 40,Latin,154230,94,0.346,0.226,115.7,2015-05-26,79972
TRK01013,Neon Shadows,Doja Cat,Album 43,Indie,284074,74,0.597,0.936,97.2,2023-04-24,24873156
TRK01014,Silent Stars,BTS,Album 32,Indie,357507,58,0.527,0.862,180.1,2020-04-08,6944786
TRK01015,Golden Hearts,Taylor Swift,Album 12,Pop,146118,5,0.834,0.108,87.8,2022-04-06,32926881
TRK01016,Midnight Echoes,Ariana Grande,Album 46,Electronic,162051,92,0.551,0.978,61.8,2021-02-13,39162887
TRK01017,Bright Fire,Drake,Album 37,Pop,273517,29,0.644,0.166,62.5,2016-11-03,9400423
TRK01018,Neon Memories,Maroon 5,Album 23,Country,280696,30,0.548,0.964,163.2,2022-10-17,44479789
TRK01019,Dark Fire,Ed Sheeran,Album 4,Latin,136176,61,0.108,0.768,67.1,2023-12-19,38042806
TRK01020,Bright Nights,Imagine Dragons,Album 46,Country,127718,58,0.271,0.416,194.9,2018-11-27,40735760
TRK01021,Bright Memories,Justin Bieber,Album 48,Country,271403,45,0.548,0.634,191.8,2022-11-10,77629
TRK01022,Bright Shadows,Justin Bieber,Album 42,R&B,122664,27,0.655,0.635,97.8,2016-09-26,1699210
TRK01023,Golden Nights,Harry Styles,Album 45,Hip-Hop,236086,23,0.193,0.379,71.5,2019-06-13,45921369
TRK01024,Electric Rain,Imagine Dragons,Album 2,Hip-Hop,354614,23,0.421,0.464,61.0,2021-07-20,646237
TRK01025,Endless Shadows,Olivia Rodrigo,Album 5,R&B,180525,74,0.228,0.306,129.1,2018-05-21,25061580
TRK01026,Dark Memories,Dua Lipa,Album 24,Rock,164948,5,0.472,0.185,159.9,2024-08-05,31075689
TRK01027,Lost Rain,Ed Sheeran,Album 17,Pop,271580,60,0.204,0.119,98.9,2023-11-03,31750286
TRK01028,Endless Shadows,Imagine Dragons,Album 21,R&B,261313,14,0.635,0.969,128.8,2016-10-24,42889155
TRK01029,Bright Shadows,Olivia Rodrigo,Album 41,Indie,268749,13,0.2,0.666,61.5,2015-07-31,11169604
TRK01030,Wild Shadows,Harry Styles,Album 14,Electronic,282202,4,0.133,0.352,67.5,2017-08-05,34486191
TRK01031,Golden Memories,Coldplay,Album 22,Rock,334134,77,0.514,0.594,140.9,2023-05-06,45558156
TRK01032,Lost Hearts,Dua Lipa,Album 7,Country,244554,37,0.679,0.683,141.7,2020-04-05,7705309
TRK01033,Bright Nights,Bad Bunny,Album 47,Electronic,223499,14,0.487,0.106,121.2,2017-05-02,937553
TRK01034,Lost Nights,Imagine Dragons,Album 26,R&B,351432,90,0.135,0.211,125.4,2024-09-03,43906465
TRK01035,Dark Hearts,The Weeknd,Album 46,R&B,215804,63,0.163,0.291,165.1,2019-10-09,37774408
TRK01036,Midnight Dreams,BTS,Album 11,Latin,347805,22,0.933,0.89,195.0,2019-12-13,32598282
TRK01037,Endless Rain,SZA,Album 34,Latin,237646,38,0.918,0.516,69.6,2019-10-16,46173420
TRK01038,Golden Echoes,Kendrick Lamar,Album 50,Electronic,227367,92,0.615,0.46,105.8,2021-02-13,39162253
TRK01039,Midnight Stars,Maroon 5,Album 19,Indie,231244,29,0.436,0.621,165.8,2016-12-14,4637333
TRK01040,Endless Echoes,Olivia Rodrigo,Album 37,Country,165610,2,0.173,0.384,177.0,2024-05-05,45896390
TRK01041,Lost Fire,Justin Bieber,Album 33,Electronic,175119,66,0.263,0.365,156.9,2019-10-05,37426580
TRK01042,Bright Rain,Dua Lipa,Album 35,Hip-Hop,120600,2,0.96,0.939,102.9,2022-02-27,33371890
TRK01043,Silent Memories,Post Malone,Album 3,Hip-Hop,137138,99,0.061,0.88,73.6,2018-02-02,3276572
TRK01044,Endless Love,Coldplay,Album 36,Pop,171492,65,0.714,0.987,157.5,2022-08-09,42981318
TRK01045,Midnight Hearts,Justin Bieber,Album 22,Country,338540,91,0.489,0.264,138.0,2019-12-07,23380925
TRK01046,Dark Rain,Harry Styles,Album 22,Hip-Hop,305078,80,0.003,0.384,100.8,2018-02-19,4643685
TRK01047,Wild Dreams,BTS,Album 22,Electronic,357213,33,0.754,0.249,90.6,2023-01-12,36489192
TRK01048,Endless Dreams,Bad Bunny,Album 23,Hip-Hop,203949,60,0.759,0.942,168.3,2019-08-12,41902262
TRK01049,Lost Nights,Taylor Swift,Album 9,Pop,127821,18,0.913,0.121,186.5,2024-05-06,36780096
TRK01050,Bright Memories,Coldplay,Album 31,Rock,318779,57,0.585,0.912,174.3,2020-04-02,19806956
TRK01051,Bright Fire,Imagine Dragons,Album 45,Latin,264447,58,0.058,0.121,120.1,2017-07-30,24034216
TRK01052,Bright Stars,Billie Eilish,Album 50,R&B,253084,82,0.083,0.519,113.9,2018-11-15,26028563
TRK01053,Neon Love,Coldplay,Album 9,Electronic,167827,21,0.797,0.479,74.7,2024-04-03,31836572
TRK01054,Electric Dreams,Post Malone,Album 21,R&B,321416,91,0.491,0.273,135.4,2015-12-02,19611778
TRK01055,Endless Dreams,Drake,Album 29,Pop,186768,98,0.552,0.646,65.7,2022-10-03,21052273
TRK01056,Golden Hearts,Kendrick Lamar,Album 47,Latin,335449,61,0.046,0.427,74.4,2022-05-30,21148024
TRK01057,Golden Stars,Billie Eilish,Album 38,R&B,179942,25,0.618,0.217,132.0,2023-06-18,43472441
TRK01058,Midnight Memories,Post Malone,Album 35,Latin,311034,27,0.634,0.466,110.3,2020-04-20,22691730
TRK01059,Neon Rain,Justin Bieber,Album 47,Latin,182748,63,0.497,0.459,69.3,2018-10-19,44856097
TRK01060,Lost Fire,SZA,Album 36,R&B,270369,58,0.512,0.098,69.4,2023-01-16,32283043
TRK01061,Neon Love,Post Malone,Album 30,Pop,251072,2,0.814,0.416,155.7,2024-06-23,18258831
TRK01062,Silent Stars,Travis Scott,Album 40,Hip-Hop,247256,33,0.961,0.93,62.7,2024-09-16,22140036
TRK01063,Silent Love,Olivia Rodrigo,Album 18,Indie,171316,46,0.257,0.772,132.9,2018-03-14,2772143
TRK01064,Lost Shadows,The Weeknd,Album 29,Indie,185116,57,0.961,0.995,138.3,2021-03-17,1042865
TRK01065,Silent Shadows,The Weeknd,Album 3,R&B,165878,34,0.623,0.39,98.0,2016-11-30,30662219
TRK01066,Dark Dreams,Kendrick Lamar,Album 3,Country,251133,70,0.454,0.225,91.7,2017-03-28,19666246
TRK01067,Golden Memories,Imagine Dragons,Album 45,Electronic,289886,38,0.589,0.149,96.3,2020-03-27,25630053
TRK01068,Silent Shadows,Maroon 5,Album 2,Latin,333703,48,0.083,0.66,190.5,2017-11-09,33285541
TRK01069,Lost Fire,Kendrick Lamar,Album 24,Pop,124291,66,0.914,0.407,112.0,2017-12-13,13611649
TRK01070,Midnight Hearts,Justin Bieber,Album 36,Hip-Hop,348920,53,0.905,0.414,102.8,2022-07-28,16094716
TRK01071,Bright Memories,Olivia Rodrigo,Album 43,Latin,321790,28,0.152,0.295,125.8,2020-11-17,28316189
TRK01072,Endless Echoes,Dua Lipa,Album 40,Indie,160217,7,0.272,0.693,83.4,2020-06-10,24625428
TRK01073,Silent Love,Justin Bieber,Album 45,Pop,131264,64,0.561,0.444,155.5,2017-09-20,33320946
TRK01074,Lost Rain,Post Malone,Album 16,Latin,324206,93,0.5,0.183,176.3,2016-01-02,32372580
TRK01075,Neon Echoes,SZA,Album 42,Pop,336941,57,0.501,0.446,112.2,2017-10-01,46084915
TRK01076,Golden Nights,Ed Sheeran,Album 1,Hip-Hop,305297,2,0.36,0.054,115.4,2016-11-02,29917595
TRK01077,Endless Echoes,Taylor Swift,Album 34,Indie,160731,1,0.824,0.909,94.5,2015-10-29,25863120
TRK01078,Golden Fire,Doja Cat,Album 5,Pop,120931,40,0.372,0.763,142.9,2018-10-12,33573020
TRK01079,Lost Rain,Justin Bieber,Album 24,R&B,248228,1,0.12,0.281,112.6,2023-04-24,16825631
TRK01080,Midnight Stars,Harry Styles,Album 4,Pop,272280,65,0.99,0.594,154.3,2020-11-04,15210377
TRK01081,Silent Echoes,The Weeknd,Album 48,Pop,355755,54,0.501,0.7,187.4,2022-09-06,18109000
TRK01082,Lost Memories,Ariana Grande,Album 34,Pop,206480,22,0.78,0.492,67.9,2015-03-01,28251061
TRK01083,Lost Nights,Olivia Rodrigo,Album 46,Pop,226523,53,0.951,0.213,120.3,2018-04-03,8591799
